gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
SDN202108100,pomed001,SDN,7,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SAN02,h,MIA,1,0,0,regular,y,y
SDN202108100,melam001,SDN,8,value,4,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20210810,0,SAN02,h,MIA,1,0,0,regular,y,y
SEA202108100,allak001,TEX,1,value,18,0,24,6,1,0,2,2,2,0,0,4,1,0,0,0,0,0,0,0,,,,1,,,20210810,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202108100,santd003,TEX,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202108100,barlj001,TEX,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202108100,patts002,TEX,4,value,2,0,6,1,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202108100,martb002,TEX,5,value,4,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,20210810,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202108100,gilbl002,SEA,1,value,18,0,23,5,1,0,1,2,2,0,0,5,0,1,0,0,0,1,0,0,,,,1,,,20210810,0,SEA03,h,TEX,0,1,0,regular,y,y
SEA202108100,misia001,SEA,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SEA03,h,TEX,0,1,0,regular,y,y
SEA202108100,castd002,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SEA03,h,TEX,0,1,0,regular,y,y
SEA202108100,sewap001,SEA,4,value,3,0,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20210810,0,SEA03,h,TEX,0,1,0,regular,y,y
SEA202108100,swane001,SEA,5,value,3,0,5,2,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,,1,,,1,,20210810,0,SEA03,h,TEX,0,1,0,regular,y,y
SFN202108100,gallz001,ARI,1,value,18,0,26,7,3,0,1,5,5,1,0,7,0,0,0,0,0,0,0,0,,,,1,,,20210810,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108100,clart003,ARI,2,value,3,1,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108100,mantj002,ARI,3,value,1,0,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108100,popps001,ARI,4,value,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108100,peacm001,ARI,5,value,2,0,5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20210810,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108100,wooda002,SFN,1,value,18,0,24,6,4,1,1,5,5,0,0,5,0,0,0,0,0,0,0,0,,,,1,,,20210810,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108100,leond003,SFN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108100,roget002,SFN,3,value,3,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210810,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108100,mcgej001,SFN,4,value,2,0,6,2,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0,0,,,,,,,20210810,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108100,littz001,SFN,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20210810,0,SFO03,h,ARI,1,0,0,regular,y,y
ANA202108110,manoa001,TOR,1,value,20,0,29,5,0,0,1,2,2,2,0,11,1,0,0,0,0,0,0,0,1,,,1,,,20210811,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202108110,sauct001,TOR,2,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202108110,handb001,TOR,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202108110,bundd001,ANA,1,value,12,1,16,4,2,0,2,3,3,0,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20210811,0,ANA01,h,TOR,0,1,0,regular,y,y
ANA202108110,selms001,ANA,2,value,3,0,7,2,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ANA01,h,TOR,0,1,0,regular,y,y
ANA202108110,slega001,ANA,3,value,12,0,17,4,0,0,1,3,3,1,0,4,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,ANA01,h,TOR,0,1,0,regular,y,y
ATL202108110,milew001,CIN,1,value,15,0,22,5,2,0,1,5,5,3,0,4,0,0,0,0,1,1,0,0,,,,1,,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,cessl001,CIN,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,wilsj004,CIN,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,hembh001,CIN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,lorem002,CIN,5,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,givem001,CIN,6,value,3,0,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,,,,,,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,simsl001,CIN,7,value,2,0,4,1,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20210811,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202108110,toust001,ATL,1,value,15,3,23,4,0,0,1,2,2,3,0,5,1,1,0,0,0,0,0,0,,,,1,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,chavj001,ATL,2,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,martc007,ATL,3,value,2,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,matzt001,ATL,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,jackl001,ATL,5,value,3,0,5,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,smitw002,ATL,6,value,3,0,5,1,0,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,rodrr008,ATL,7,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
ATL202108110,sante002,ATL,8,value,3,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20210811,0,ATL03,h,CIN,1,0,0,regular,y,y
BAL202108110,skubt001,DET,1,value,18,0,23,5,0,0,0,0,0,1,0,6,0,1,0,0,0,0,1,0,1,,,1,,,20210811,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202108110,jimej003,DET,2,value,2,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202108110,cisnj001,DET,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202108110,ramie004,DET,4,value,3,0,5,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202108110,sotog003,DET,5,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20210811,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL202108110,harvm001,BAL,1,value,15,0,26,8,2,0,1,3,3,3,0,5,0,0,0,0,0,0,0,1,,1,,1,,,20210811,0,BAL12,h,DET,0,1,0,regular,y,y
BAL202108110,knigd001,BAL,2,value,6,0,8,2,1,0,0,2,2,0,0,3,0,1,0,0,1,0,0,0,,,,,,,20210811,0,BAL12,h,DET,0,1,0,regular,y,y
BAL202108110,valdc003,BAL,3,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,BAL12,h,DET,0,1,0,regular,y,y
BAL202108110,tated001,BAL,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,BAL12,h,DET,0,1,0,regular,y,y
BOS202108110,flemj001,TBA,1,value,10,0,26,11,6,0,0,10,10,6,2,3,0,0,0,0,0,0,0,0,,1,,1,,,20210811,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202108110,ennsd001,TBA,2,value,11,0,17,3,1,1,0,4,4,3,0,3,0,0,0,0,0,0,0,0,,,,,,,20210811,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202108110,mejif001,TBA,3,value,3,0,10,5,0,1,1,6,6,0,0,0,2,0,0,0,0,0,0,0,,,,,1,,20210811,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202108110,eovan001,BOS,1,value,21,0,25,3,1,0,1,1,1,1,0,10,0,1,0,0,0,0,0,0,1,,,1,,,20210811,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202108110,riosy001,BOS,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202108110,valdp002,BOS,3,value,3,0,10,5,0,0,2,7,7,2,0,1,0,1,0,0,0,0,0,0,,,,,1,,20210811,0,BOS07,h,TBA,1,0,0,regular,y,y
CHN202108110,burnc002,MIL,1,value,24,0,27,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,,,1,,,20210811,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN202108110,milnh001,MIL,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN202108110,arrij001,CHN,1,value,12,0,24,11,4,0,0,8,8,2,0,3,0,0,0,0,1,0,0,0,,1,,1,,,20210811,0,CHI11,h,MIL,0,1,0,regular,y,y
CHN202108110,ruckm001,CHN,2,value,9,0,11,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,20210811,0,CHI11,h,MIL,0,1,0,regular,y,y
CHN202108110,brotr001,CHN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,CHI11,h,MIL,0,1,0,regular,y,y
CHN202108110,heuec001,CHN,4,value,3,0,7,3,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,,,,,1,,20210811,0,CHI11,h,MIL,0,1,0,regular,y,y
CLE202108110,montf001,OAK,1,value,18,0,20,2,0,0,0,2,1,3,0,6,0,0,0,0,0,0,1,0,,,,1,,,20210811,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202108110,diekj001,OAK,2,value,3,0,6,1,1,0,0,1,1,2,0,2,0,0,0,0,0,2,0,0,1,,,,,,20210811,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202108110,romos001,OAK,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210811,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202108110,trivl001,OAK,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20210811,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202108110,quanc001,CLE,1,value,18,2,23,3,0,0,0,2,2,3,0,5,0,0,0,0,0,1,0,0,,,,1,,,20210811,0,CLE08,h,OAK,0,1,0,regular,y,y
CLE202108110,shawb001,CLE,2,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,20210811,0,CLE08,h,OAK,0,1,0,regular,y,y
CLE202108110,sandn001,CLE,3,value,0,3,3,2,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,,1,,,,,20210811,0,CLE08,h,OAK,0,1,0,regular,y,y
CLE202108110,stept002,CLE,4,value,6,0,9,3,1,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,,,,,1,,20210811,0,CLE08,h,OAK,0,1,0,regular,y,y
HOU202108110,senza001,COL,1,value,18,0,28,9,1,0,0,3,3,1,0,3,0,0,0,0,1,1,0,0,,1,,1,,,20210811,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202108110,chacj001,COL,2,value,3,0,6,3,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210811,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202108110,kinlt001,COL,3,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202108110,valdf001,HOU,1,value,18,0,27,4,0,0,0,1,1,4,0,8,1,0,0,0,0,0,0,0,1,,,1,,,20210811,0,HOU03,h,COL,1,0,0,regular,y,y
HOU202108110,stanr002,HOU,2,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,HOU03,h,COL,1,0,0,regular,y,y
HOU202108110,gravk001,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,HOU03,h,COL,1,0,0,regular,y,y
HOU202108110,presr001,HOU,4,value,3,0,4,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,,,,,1,,20210811,0,HOU03,h,COL,1,0,0,regular,y,y
KCA202108110,luetl001,NYA,1,value,6,0,8,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,,,,1,,,20210811,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202108110,abrea001,NYA,2,value,7,0,11,4,1,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,,,,,,,20210811,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202108110,rodrj004,NYA,3,value,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202108110,greec003,NYA,4,value,6,0,7,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,,,,,,20210811,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202108110,loaij001,NYA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202108110,britz001,NYA,6,value,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,1,,20210811,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202108110,singb001,KCA,1,value,11,0,21,10,2,0,0,5,5,3,0,2,0,0,0,0,0,1,0,0,,1,,1,,,20210811,0,KAN06,h,NYA,0,1,0,regular,y,y
KCA202108110,lover001,KCA,2,value,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,20210811,0,KAN06,h,NYA,0,1,0,regular,y,y
KCA202108110,tapid001,KCA,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20210811,0,KAN06,h,NYA,0,1,0,regular,y,y
KCA202108110,brenj001,KCA,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210811,0,KAN06,h,NYA,0,1,0,regular,y,y
KCA202108110,hollg001,KCA,5,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,KAN06,h,NYA,0,1,0,regular,y,y
KCA202108110,sante001,KCA,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,KAN06,h,NYA,0,1,0,regular,y,y
MIN202108110,loper003,CHA,1,value,9,0,11,1,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,,,,1,,,20210811,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202108110,crocg001,CHA,2,value,6,0,8,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,,,,,,20210811,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202108110,ruizj001,CHA,3,value,3,0,5,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,1,,,,,20210811,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202108110,fostm001,CHA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202108110,kimbc001,CHA,5,value,3,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202108110,oberb002,MIN,1,value,16,0,22,6,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,,,,1,,,20210811,0,MIN04,h,CHA,1,0,0,regular,y,y
MIN202108110,thiec001,MIN,2,value,4,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,20210811,0,MIN04,h,CHA,1,0,0,regular,y,y
MIN202108110,minaj001,MIN,3,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210811,0,MIN04,h,CHA,1,0,0,regular,y,y
MIN202108110,coloa001,MIN,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20210811,0,MIN04,h,CHA,1,0,0,regular,y,y
PHI202108110,pricd001,LAN,1,value,12,0,17,5,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,,,,1,,,20210811,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202108110,bickp001,LAN,2,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202108110,gratb002,LAN,3,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20210811,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202108110,treib001,LAN,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202108110,ucete001,LAN,5,value,3,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202108110,brogc001,PHI,1,value,3,0,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,1,,,20210811,0,PHI13,h,LAN,0,1,0,regular,y,y
PHI202108110,nerih001,PHI,2,value,3,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PHI13,h,LAN,0,1,0,regular,y,y
PHI202108110,gibsk002,PHI,3,value,13,0,23,7,1,0,1,6,6,3,0,3,1,0,0,0,0,0,0,1,,1,,,,,20210811,0,PHI13,h,LAN,0,1,0,regular,y,y
PHI202108110,brada001,PHI,4,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,20210811,0,PHI13,h,LAN,0,1,0,regular,y,y
PHI202108110,hammj003,PHI,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PHI13,h,LAN,0,1,0,regular,y,y
PHI202108110,llovm001,PHI,6,value,3,0,7,3,0,0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,,,,,1,,20210811,0,PHI13,h,LAN,0,1,0,regular,y,y
PIT202108110,waina001,SLN,1,value,27,0,28,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,20210811,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT202108110,croww001,PIT,1,value,14,0,19,4,1,0,0,1,1,3,0,4,0,0,0,0,0,0,0,0,,1,,1,,,20210811,0,PIT08,h,SLN,0,1,0,regular,y,y
PIT202108110,mearn001,PIT,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PIT08,h,SLN,0,1,0,regular,y,y
PIT202108110,poncc002,PIT,3,value,6,0,12,4,2,0,0,3,3,2,1,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PIT08,h,SLN,0,1,0,regular,y,y
PIT202108110,shrec001,PIT,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,PIT08,h,SLN,0,1,0,regular,y,y
PIT202108110,banda001,PIT,5,value,3,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,PIT08,h,SLN,0,1,0,regular,y,y
SDN202108110,alcas001,MIA,1,value,21,0,27,4,1,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,1,,,1,,,20210811,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202108110,benda001,MIA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202108110,flord002,MIA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202108110,weatr001,SDN,1,value,14,0,21,7,2,0,3,6,6,1,0,7,0,1,0,0,0,0,0,0,,1,,1,,,20210811,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN202108110,knehr001,SDN,2,value,7,0,12,1,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,,,,,,,20210811,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN202108110,hudsd001,SDN,3,value,0,4,4,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SAN02,h,MIA,0,1,0,regular,y,y
SDN202108110,diazm004,SDN,4,value,6,0,7,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,SAN02,h,MIA,0,1,0,regular,y,y
SEA202108110,howas003,TEX,1,value,9,0,11,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,,,1,,,20210811,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202108110,heart001,TEX,2,value,12,0,17,2,1,0,0,1,1,4,0,3,1,0,0,0,0,0,0,0,,,,,,,20210811,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202108110,sborj002,TEX,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202108110,santd003,TEX,4,value,1,0,4,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20210811,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202108110,andet002,SEA,1,value,16,0,22,6,3,0,0,1,1,0,0,4,0,0,1,0,1,0,0,0,,,,1,,,20210811,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202108110,smitj002,SEA,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202108110,sadlc002,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202108110,castd002,SEA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,20210811,0,SEA03,h,TEX,1,0,0,regular,y,y
SEA202108110,stecd001,SEA,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20210811,0,SEA03,h,TEX,1,0,0,regular,y,y
SFN202108110,kellm002,ARI,1,value,15,0,25,11,2,0,2,5,5,1,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20210811,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108110,farij001,ARI,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108110,degeb001,ARI,3,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108110,clipt001,ARI,4,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202108110,gausk001,SFN,1,value,15,0,23,4,1,0,0,2,1,4,1,5,0,0,0,0,0,0,0,0,1,,,1,,,20210811,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108110,alvaj003,SFN,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108110,leond003,SFN,3,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108110,watst001,SFN,4,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210811,0,SFO03,h,ARI,1,0,0,regular,y,y
SFN202108110,garcj006,SFN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210811,0,SFO03,h,ARI,1,0,0,regular,y,y
ANA202108120,berrj001,TOR,1,value,13,0,24,8,4,0,0,6,6,4,0,3,0,0,0,0,1,0,0,0,,1,,1,,,20210812,0,ANA01,v,ANA,0,1,0,regular,y,y
